:START_ID,:END_ID,type:TYPE
Garfield_Weston_Foundation,Guy_Weston,KEYPERSON
Garin_Hovannisian,American_Film_Institute,AWARD
Garin_Hovannisian,Larisa_Hovannisian,SPOUSE
Garn_Stephens,Tom_Atkins_(actor),SPOUSE
Garner_Ted_Armstrong,Dwight_L._Armstrong,RELATIVE
Garret_Dillahunt,Michelle_Hurd,SPOUSE
Garrett_Bradley_(filmmaker),Creative_Capital,AWARD
Garry_Marshall,Scott_Marshall_(director),CHILD
Garry_Marshall,Penny_Marshall,RELATIVE
Garry_Marshall,Tracy_Reiner,RELATIVE
Garry_McDonald,Diane_Craig,SPOUSE
Garry_N._Drummond,Heman_Edward_Drummond,PARENT
Garry_N._Drummond,Elbert_Allen_Drummond,RELATIVE
Garry_Trudeau,Edward_Livingston_Trudeau,RELATIVE
Garry_Trudeau,Jane_Pauley,SPOUSE
Garry_Weston,George_G._Weston,CHILD
Garry_Weston,Guy_Weston,CHILD
Garry_Weston,Jana_Khayat,CHILD
Garry_Weston,Kate_Hobhouse,CHILD
Garry_Weston,Will_Hobhouse,RELATIVE
Garson_Kanin,Michael_Kanin,RELATIVE
Garson_Kanin,Marian_Seldes,SPOUSE
Garson_Kanin,Ruth_Gordon,SPOUSE
Garth_Brooks,Trisha_Yearwood,SPOUSE
Garth_Fisher,Jessica_Canseco,SPOUSE
Garth_Meade,Elaine_Lee_(actress),SPOUSE
Garth_Owen-Smith,Margaret_Jacobsohn,PARTNER
Gary_Allen,Michael_Allen_(journalist),CHILD
Gary_Bautell,Federation_of_German-American_Clubs,BOARD
Gary_Beadle,Rikki_Beadle-Blair,RELATIVE
Gary_Bettenhausen,Tony_Bettenhausen,RELATIVE
Gary_Bettenhausen,Tony_Bettenhausen_Jr.,RELATIVE
Gary_Bond,Jeremy_Brett,PARTNER
Gary_Botting,American_Institute_of_Biological_Sciences,AWARD
Gary_Botting,National_Academy_of_Sciences,AWARD
Gary_Busey,Jake_Busey,CHILD
Gary_Carr_(actor),National_Youth_Music_Theatre,ALMAMATER
Gary_Chang_(architect),EDGE_Design_Institute,OCCUPATION
Gary_Clarke,Pat_Woodell,SPOUSE
Gary_Conway,Marian_McKnight,SPOUSE
Gary_Cooper,Veronica_Cooper,SPOUSE
Gary_Crosby_(actor),Bing_Crosby,PARENT
Gary_Crosby_(actor),Dixie_Lee,PARENT
Gary_Crosby_(actor),Denise_Crosby,RELATIVE
Gary_Crosby_(actor),Dennis_Crosby,RELATIVE
Gary_Crosby_(actor),Harry_Crosby_(businessman),RELATIVE
Gary_Crosby_(actor),Larry_Crosby,RELATIVE
Gary_Crosby_(actor),Lindsay_Crosby,RELATIVE
Gary_Crosby_(actor),Mary_Crosby,RELATIVE
Gary_Crosby_(actor),Phillip_Crosby,RELATIVE
Gary_David_Goldberg,Shana_Goldberg-Meehan,CHILD
Gary_DeVore,Claudia_Christian,SPOUSE
Gary_Downie,John_Nathan-Turner,PARTNER
Gary_E._Jacobs,Irwin_M._Jacobs,PARENT
Gary_E._Jacobs,Paul_E._Jacobs,RELATIVE
Gary_Epper,Jeannie_Epper,RELATIVE
Gary_Epper,Tony_Epper,RELATIVE
Gary_Goldman__Gary_Goldman__1,Don_Bluth,KNOWNFOR
Gary_Graver,Jillian_Kesner-Graver,SPOUSE
Gary_Green_(sports_owner),Stephen_L._Green,PARENT
Gary_Janetti,Brad_Goreski,SPOUSE
Gary_K._Michelson,Alya_Michelson,SPOUSE
Gary_Lauck__Gary_Lauck__1,AO_(1972),KNOWNFOR
Gary_Lockwood,Denise_DuBarry,SPOUSE
Gary_Lockwood,Stefanie_Powers,SPOUSE
Gary_Love,Colette_Brown,SPOUSE
Gary_Mavers,Abby_Mavers,RELATIVE
Gary_McMichael,John_McMichael,PARENT
Gary_Merrill,Bette_Davis,SPOUSE
Gary_Morton,Lucille_Ball,SPOUSE
Gary_Morton,Susan_Morrow,SPOUSE
Gary_Nagle,Ivan_Glasenberg,PREDECESSOR
Gary_Nelson_(director),Judi_Meredith,SPOUSE
Gary_Newbon,Neil_Newbon,CHILD
Gary_Oldman__Gary_Oldman__1,List_of_awards_and_nominations_received_by_Gary_Oldman,AWARD
Gary_Oldman__Gary_Oldman__1,Laila_Morse,RELATIVE
Gary_Oldman__Gary_Oldman__1,Lesley_Manville,SPOUSE
Gary_Oldman__Gary_Oldman__1,Uma_Thurman,SPOUSE
Gary_Raymond,Delena_Kidd,SPOUSE
Gary_Rollins,O._Wayne_Rollins,PARENT
Gary_Sinise,Moira_Harris,SPOUSE
Gary_Sinise_Foundation,Gary_Sinise,FOUNDEDBY
Gary_Smyth_(loyalist),Alan_McCullough_(loyalist),SUCCESSOR
Gary_Sweet,Australian_Film_Institute,AWARD
Gary_Sweet,Lenore_Smith,SPOUSE
Gary_Tarn,British_Academy_of_Film_and_Television_Arts,AWARD
Gary_Valenciano__Gary_Valenciano__1,Gab_Valenciano,CHILD
Gary_Valenciano__Gary_Valenciano__1,Chito_Miranda,RELATIVE
Gary_Valenciano__Gary_Valenciano__1,Leo_Martinez,RELATIVE
Gary_Valenciano__Gary_Valenciano__1,Maricel_Laxa,RELATIVE
Gary_Valenciano__Gary_Valenciano__1,Sharon_Cuneta,RELATIVE
Gary_Webster_(actor),Wendy_Turner-Webster,SPOUSE
Gaspar_Noé,Lucile_Hadžihalilović,SPOUSE
Gaspard_Ulliel,Gaspard_Ulliel,AWARD
Gaston_Calmette,Henriette_Caillaux,DEATHCAUSE
Gaston_Glass,Renée_Adorée,SPOUSE
Gaston_Glock,Kathrin_Glock,SPOUSE
Gaston_Juchet,Patrick_Le_Quément,SUCCESSOR
Gaston_Juchet,Robert_Opron,SUCCESSOR
Gaston_Maspero,Georges_Maspero,CHILD
Gaston_Maspero,Jean_Maspero,CHILD
Gaston_Maspero,Auguste_Mariette,PREDECESSOR
Gaston_Maspero,François_Maspero,RELATIVE
Gaston_de_Saporta,Antoine_de_Saporta,CHILD
Gastón_Pauls,Nicolás_Pauls,RELATIVE
Gatestone_Institute,Nina_Rosenwald,FOUNDEDBY
Gatestone_Institute,Amir_Taheri,KEYPERSON
Gatineau_River_Yacht_Club,Britannia_Yacht_Club,AFFILIATION
Gaudensi_Allar,André-Joseph_Allar,RELATIVE
Gaudiya_Mission__Gaudiya_Mission__1,Gaudiya_Math,PREDECESSOR
Gauhar_Jamil,Rawshan_Jamil,SPOUSE
Gauhar_Raza,Shabnam_Hashmi,SPOUSE
Gaurav_Chakrabarty,Sabyasachi_Chakrabarty,PARENT
Gaurav_Chakrabarty,Arjun_Chakrabarty,RELATIVE
Gaurav_Chakrabarty,Ridhima_Ghosh,SPOUSE
Gaurav_Kapur,Kirat_Bhattal,SPOUSE
Gauri_Pradhan,Hiten_Tejwani,SPOUSE
Gauri_Shinde,R._Balki,SPOUSE
Gaurie_Pandit,Nikhil_Dwivedi,SPOUSE
Gautam_Adani,Karan_Adani,CHILD
Gautam_Adani,Pranav_Adani,RELATIVE
Gautam_Adani,Priti_Adani,SPOUSE
Gautam_Gupta,Smriti_Khanna,SPOUSE
Gautam_Rode,Pankhuri_Awasthy_Rode,SPOUSE
Gautam_Sarabhai,Kamalini_Sarabhai,SPOUSE
Gautam_Thapar,Karam_Chand_Thapar,RELATIVE
Gautam_Thapar,L._M._Thapar,RELATIVE
Gautami_Deshpande,Mrunmayee_Deshpande,RELATIVE
Gauteng_and_Environs_Library_Consortium,Foundation_of_Tertiary_Institutions_of_the_Northern_Metropolis,PARENTORGANISATION
Gautham_Karthik,Karthik_(actor),PARENT
Gautham_Karthik,R._Muthuraman,RELATIVE
Gautham_Karthik,Manjima_Mohan,SPOUSE
Gavin_Blyth,Tom_Blyth,CHILD
Gavin_Dein,David_Dein,PARENT
Gavin_Duffy,Orlaith_Carmody,SPOUSE
Gavin_Esler,Anna_Phoebe,SPOUSE
Gavin_O'Connor_(filmmaker),Angela_Shelton,SPOUSE
Gavin_O'Connor_(filmmaker),Brooke_Burns,SPOUSE
Gavin_O'Reilly,Alison_Doody,SPOUSE
Gavin_Rossdale,Gwen_Stefani,SPOUSE
Gavin_Schmidt,Goddard_Institute_for_Space_Studies,EMPLOYER
Gavyn_Davies,"Susan_Nye,_Baroness_Nye",SPOUSE
Gawn_Grainger,Janet_Key,SPOUSE
Gawn_Grainger,Zoë_Wanamaker,SPOUSE
Gay_Blackstone,Harry_Blackstone_Jr.,SPOUSE
Gay_Kindersley,Oonagh_Guinness,PARENT
Gay_Kindersley,"Robert_Kindersley,_1st_Baron_Kindersley",RELATION
Gay_Nigger_Association_of_America,Goatse_Security,AFFILIATION
Gayathri_Dias,Channa_Perera,SPOUSE
Gayatri_(actress),Shankar_Nag,RELATIVE
Gaye_Kruger,Dee_Dee_Rescher,RELATIVE
Gayesha_Perera,Miss_Universe_Sri_Lanka,AWARD
Gayle_Benson,Tom_Benson,SPOUSE
Gayle_Cook,Carl_Cook,CHILD
Gayle_Cook,William_Cook_(entrepreneur),SPOUSE
Gayle_Haggard,Ted_Haggard,SPOUSE
Gayle_Hunnicutt,David_Hemmings,SPOUSE
Gayle_Hunnicutt,Simon_Jenkins,SPOUSE
Gayle_Lynds,International_Thriller_Writers,KNOWNFOR
Gayle_Thornbrough,Indiana_Historical_Society,EMPLOYER
Gayle_Thornbrough,Emma_Lou_Thornbrough,RELATIVE
Gaylene_Preston,Chelsie_Preston_Crayford,RELATIVE
Gaylord_K._Swim,Sutherland_Institute,KNOWNFOR
Gaylord_Starin_White,Union_Settlement,KNOWNFOR
Gayrussia.ru,Nikolay_Alexeyev,FOUNDEDBY
Gayrussia.ru,Nikolay_Alexeyev,KEYPERSON
Gays_for_Trump,Peter_Boykin,FOUNDEDBY
Gay–straight_alliance,GLSEN,PARENTORGANISATION
Gaza_Sky_Geeks,Mercy_Corps,PARENTORGANISATION
Gaëtan_Dugas,AIDS,RDF-SCHEMA#SEEALSO
Gbemi_Olateru_Olagbegi,Bukunyi_Olateru-Olagbegi,RELATIVE
Gbemileke_Oscar_Oyinsan,Titi_Oyinsan,SPOUSE
Gbenro_Ajibade,Osas_Ighodaro,SPOUSE
Gebran_Andraos_Tueni,Ghassan_Tueni,CHILD
Gebran_Andraos_Tueni,Gebran_Tueni,RELATIVE
Gebran_Tueni,Nayla_Tueni,CHILD
Gebran_Tueni,Ghassan_Tueni,PARENT
Gebran_Tueni,Nadia_Tueni,PARENT
Gedeon_Burkhard,Birgit_Cunningham,SPOUSE
Gee-Ann_Abrahan,Mickey_Perz,SPOUSE
Geena_Davis,Jeff_Goldblum,SPOUSE
Geena_Davis,Renny_Harlin,SPOUSE
Geena_Davis_Institute_on_Gender_in_Media,Geena_Davis,FOUNDEDBY
Geert_Egberts_Boer,Albertus_John_Rooks,SUCCESSOR
Geert_van_Beijeren,Art_&_Project,KNOWNFOR
Geert_van_Beijeren,Adriaan_van_Ravesteijn,PARTNER
Geeta_Bali,Aditya_Raj_Kapoor,CHILD
Geeta_Bali,Yogeeta_Bali,RELATIVE
Geeta_Bali,Shammi_Kapoor,SPOUSE
Geeta_Dutt,Guru_Dutt,SPOUSE
Geetanjali_(actress),Ramakrishna_(Telugu_actor),SPOUSE
Geetanjali_Kulkarni,Atul_Kulkarni,SPOUSE
Geetanjali_Lal,Abhimanyu_Lal,CHILD
Geetanjali_Tikekar,Sikandar_Kharbanda,SPOUSE
Geetha_Kanthi_Jayakody,Paboda_Sandeepani,CHILD
Geetha_Kanthi_Jayakody,Bimal_Jayakody,RELATION
Geetha_Kanthi_Jayakody,Rathna_Lalani_Jayakody,RELATION
Geetha_Kanthi_Jayakody,Sujani_Menaka,RELATION
Geetu_Mohandas,Rajeev_Ravi,SPOUSE
Geir_Lundestad,Norwegian_Nobel_Committee,KNOWNFOR
Geirr_Lystrup,Erik_Hillestad,RELATIVE
Geli_Raubal,Angela_Hitler,PARENT
Gelli_de_Belen,Janice_de_Belen,RELATIVE
Gelsey_Kirkland,Jack_Kirkland,PARENT
Gelu_Barbu,Filaret_Barbu,PARENT
Gemini_Adams,Andrea_Adams,PARENT
Gemini_Ganesan,Kamala_Selvaraj,CHILD
Gemini_Ganesan,Pushpavalli,CHILD
Gemini_Ganesan,Rekha,CHILD
Gemini_Ganesan,Savitri_(actress),CHILD
Gemini_Ganesan,Muthulakshmi_Reddy,RELATIVE
Gemini_Ganesan,Pushpavalli,SPOUSE
Gemini_Ganesan,Savitri_(actress),SPOUSE
Gemma_Arterton,Rory_Keenan,SPOUSE
Gemma_Cuervo,Cayetana_Guillén_Cuervo,CHILD
Gemma_Cuervo,Fernando_Guillén_Cuervo,CHILD
Gemma_Cuervo,Fernando_Guillén_(actor),SPOUSE
Gemma_Jones,Nicholas_Jones_(actor),RELATIVE
Gen-Z_for_Change,Aidan_Kohn-Murphy,FOUNDEDBY
Gen_Hoshino,Yui_Aragaki,SPOUSE
Gena_Rowlands,Alexandra_Cassavetes,CHILD
Gena_Rowlands,Nick_Cassavetes,CHILD
Gena_Rowlands,Zoe_Cassavetes,CHILD
Gena_Rowlands,Lady_Rowlands,PARENT
Gena_Rowlands,John_Cassavetes,SPOUSE
Gene_Autry,Dennis_Quaid,RELATION
Gene_Autry,Randy_Quaid,RELATION
Gene_Corman,Roger_Corman,RELATIVE
Gene_Fowler,Gene_Fowler_Jr.,CHILD
Gene_Gabriel,Stacey_Tookey,SPOUSE
Gene_Hobbs,National_Board_of_Diving_and_Hyperbaric_Medical_Technology,OCCUPATION
Gene_Kelly,Betsy_Blair,SPOUSE
Gene_Kelly,Jeanne_Coyne,SPOUSE
Gene_Kranz,Christopher_C._Kraft_Jr.,PREDECESSOR
Gene_Lockhart,June_Lockhart,CHILD
Gene_Lockhart,Kathleen_Lockhart,SPOUSE
Gene_Markey,Hedy_Lamarr,SPOUSE
Gene_Markey,Joan_Bennett,SPOUSE
Gene_Markey,Lucille_P._Markey,SPOUSE
Gene_Nelson,Miriam_Nelson_(choreographer),SPOUSE
Gene_Persson,Kaitlin_Hopkins,CHILD
Gene_Polito,Sol_Polito,PARENT
Gene_Roddenberry,Rod_Roddenberry,CHILD
Gene_Roddenberry,Majel_Barrett,SPOUSE
Gene_Saks,Bea_Arthur,SPOUSE
Gene_Shalit,Willa_Shalit,CHILD
Gene_Tierney,Oleg_Cassini,SPOUSE
Gene_Wilder,Jordan_Walker-Pearlman,RELATIVE
Gene_Wilder,Gilda_Radner,SPOUSE
Genelia_D'Souza,Riteish_Deshmukh,SPOUSE
General_Authority_of_Islamic_Affairs_and_Endowments,Cabinet_of_the_United_Arab_Emirates,PARENTORGANISATION
General_Office_of_the_Chinese_Communist_Party,Central_Guard_Bureau,SUBSIDIARY
General_Tom_Thumb,Lavinia_Warren,SPOUSE
Generation_Progress,Center_for_American_Progress,PARENTORGANISATION
Generation_YES,Adam_Fletcher_(speaker),KEYPERSON
Generation_YES,Dennis_Harper,KEYPERSON
Generoso_Pope,Generoso_Pope_Jr.,CHILD
Generoso_Pope_Jr.,Generoso_Pope,PARENT
Generoso_Pope_Jr.,Lois_Pope,SPOUSE
Genetic_Alliance,Sharon_F._Terry,KEYPERSON
Genevieve_Cortese,Jared_Padalecki,SPOUSE
Genevieve_Gorder,Tyler_Harcott,SPOUSE
Genevieve_Hamper,John_Alexander_(actor),SPOUSE
Genevieve_Hamper,Robert_B._Mantell,SPOUSE
Genevieve_Lemon,Darcey_Wilson,CHILD
Genevieve_Tobin,William_Keighley,SPOUSE
Genevievette_Walker-Lightfoot,Financial_Industry_Regulatory_Authority,EMPLOYER
Geneviève_Bujold,Paul_Almond,SPOUSE
Geneviève_Castrée,Phil_Elverum,SPOUSE
Geneviève_Waïte,Bijou_Phillips,CHILD
Geneviève_de_Fontenay,Miss_France,KNOWNFOR
Genie_Francis,Jonathan_Frakes,SPOUSE
Genspect,Society_for_Evidence-Based_Gender_Medicine,AFFILIATION
Genspect,Stella_O'Malley,FOUNDEDBY
Geochemical_Society,American_Geophysical_Union,AFFILIATION
Geochemical_Society,American_Geosciences_Institute,AFFILIATION
Geochemical_Society,Geological_Society_of_America,AFFILIATION
Geochemical_Society,International_Union_of_Geological_Sciences,AFFILIATION
Geochemical_Society,Mineralogical_Society_of_America,AFFILIATION
Geoff_Eigenmann,Gina_Alajar,PARENT
Geoff_Eigenmann,Michael_de_Mesa,PARENT
Geoff_Holder,Charles_Fort,OCCUPATION
Geoff_Mulgan,Nesta_(charity),EMPLOYER
Geoff_Ramsey,Griffon_Ramsey,SPOUSE
Geoffrey_Arend,Christina_Hendricks,SPOUSE
Geoffrey_Bayldon,Alan_Rowe_(actor),PARTNER
Geoffrey_Beevers,Caroline_John,SPOUSE
Geoffrey_Burridge,Alec_McCowen,PARTNER
Geoffrey_Chaucer,Philippa_Roet,SPOUSE
Geoffrey_Cowan,Gabriel_Cowan,CHILD
Geoffrey_Cowan,Louis_G._Cowan,PARENT
Geoffrey_Cowan,Polly_Spiegel_Cowan,PARENT
Geoffrey_Deuel,Pete_Duel,RELATIVE
Geoffrey_Durham,Victoria_Wood,SPOUSE
Geoffrey_Elton,Victor_Ehrenberg_(historian),PARENT
Geoffrey_Elton,Ben_Elton,RELATIVE
Geoffrey_Elton,Lewis_Elton,RELATIVE
Geoffrey_Hartman,Fortunoff_Video_Archive_for_Holocaust_Testimonies,KNOWNFOR
Geoffrey_Holder,Carmen_de_Lavallade,SPOUSE
Geoffrey_K._Pullum,Linguistic_Society_of_America,AWARD
Geoffrey_Keen,Hazel_Terry,SPOUSE
Geoffrey_Kendal,Felicity_Kendal,CHILD
Geoffrey_Kendal,Jennifer_Kendal,CHILD
Geoffrey_Kerr,John_Kerr_(actor),CHILD
Geoffrey_Kerr,June_Walker,SPOUSE
Geoffrey_Knauth,Free_Software_Foundation,KNOWNFOR
Geoffrey_Kwok,Walter_Kwok,PARENT
Geoffrey_Lewis_(actor),Juliette_Lewis,CHILD
Geoffrey_Palmer_(actor),Charles_Palmer_(director),CHILD
Geoffrey_Pole,Richard_Pole_(courtier),PARENT
Geoffrey_Robertson__Geoffrey_Robertson__1,Kathy_Lette,SPOUSE
Geoffrey_Rush,Jane_Menelaus,SPOUSE
Geoffrey_Talbot_(died_1129),Geoffrey_Talbot,CHILD
Geoffrey_Thompson_(businessman),Amanda_Thompson_(businesswoman),CHILD
Geoffrey_Thompson_(businessman),Nick_Thompson_(businessman),CHILD
Geoffrey_Thompson_(businessman),Doris_Thompson,PARENT
Geoffrey_Thompson_(businessman),Leonard_Thompson_(businessman),PARENT
Geoffrey_Wheeler_(broadcaster),Peter_Wheeler_(broadcaster),RELATIVE
Geoffrey_de_Havilland,Geoffrey_de_Havilland_Jr.,CHILD
Geoffrey_de_Havilland,John_de_Havilland_(pilot),CHILD
Geoffrey_de_Havilland,Hereward_de_Havilland,RELATIVE
Geoffrey_de_Havilland,Joan_Fontaine,RELATIVE
Geoffrey_de_Havilland_Jr.,Geoffrey_de_Havilland,RELATIVE
Geoffrey_de_Havilland_Jr.,Joan_Fontaine,RELATIVE
Geoffrey_de_Havilland_Jr.,John_de_Havilland_(pilot),RELATIVE
Geological_Curators'_Group,Geological_Society_of_London,AFFILIATION
Geordie_Hormel,Jay_Catherwood_Hormel,PARENT
Geordie_Hormel,George_A._Hormel,RELATIVE
Geordie_Hormel,Leslie_Caron,SPOUSE
Georg_Alexander,Georg_Richter,CHILD
Georg_Alexander,Aud_Egede-Nissen,SPOUSE
Georg_C._F._Greve,Free_Software_Foundation_Europe,OCCUPATION
Georg_Eliassen,Trond_Eliassen,CHILD
Georg_Eliassen,Anton_Eliassen,RELATIVE
Georg_Elser,Georg_Elser,KNOWNFOR
Georg_F._W._Schaeffler,Maria-Elisabeth_Schaeffler,PARENT
Georg_F._Weber,Oncology,OCCUPATION
Georg_Jacoby,Elga_Brink,SPOUSE
Georg_Jacoby,Marika_Rökk,SPOUSE
Georg_Løkkeberg,Pål_Løkkeberg,CHILD
Georg_Løkkeberg,Rønnaug_Alten,SPOUSE
Georg_Richter,Aud_Egede-Nissen,PARENT
Georg_Richter,Georg_Alexander,PARENT
Georg_Richter,Ada_Kramm,RELATIVE
Georg_Richter,Adam_Egede-Nissen,RELATIVE
Georg_Richter,Gerd_Grieg,RELATIVE
Georg_Richter,Gøril_Havrevold,RELATIVE
Georg_Richter,Ingeborg_Steffens,SPOUSE
Georg_Stanford_Brown,Tyne_Daly,SPOUSE
Georg_Thurmair,Maria_Luise_Thurmair,SPOUSE
Georg_Ulrich_Handke,Emmi_Handke,SPOUSE
Georg_Waaler,Fredrikke_Waaler,PARENT
Georg_Witt,Lil_Dagover,SPOUSE
Georg_von_Opel,Adam_Opel,RELATIVE
Georg_von_Trapp,Agathe_von_Trapp,CHILD
Georg_von_Trapp,Johannes_von_Trapp,CHILD
Georg_von_Trapp,Maria_Franziska_von_Trapp,CHILD
Georg_von_Trapp,Maria_von_Trapp,CHILD
Georg_von_Trapp,Agathe_Whitehead,SPOUSE
Georg_von_Trapp,Maria_von_Trapp,SPOUSE
Georgann_Johnson,Stanley_Prager,SPOUSE
George_A._Draper,Wickliffe_Draper,CHILD
George_A._Hormel,Jay_Catherwood_Hormel,CHILD
George_A._Hormel,Geordie_Hormel,RELATIVE
George_A._Romero,Christine_Forrest,SPOUSE
George_A_Danos,Cyprus_Space_Exploration_Organisation,OCCUPATION
George_Abbey_(NASA),Johnson_Space_Center,OCCUPATION
George_Adamson,Joy_Adamson,SPOUSE
George_Aguilar,Josiane_Balasko,SPOUSE
George_Alexander_Muthoot,Institute_of_Chartered_Accountants_of_India,ALMAMATER
George_Alexander_Muthoot,Mathai_George_Muthoot,PARENT
George_Alexander_Muthoot,M._G._George_Muthoot,RELATIVE
George_Alexis_Weymouth,Anna_Brelsford_McCoy,SPOUSE
"George_Amos_Poole,_I","George_Amos_Poole,_II",CHILD
"George_Amos_Poole,_II",George_Amos_Poole_III,CHILD
"George_Amos_Poole,_II","George_Amos_Poole,_I",PARENT
George_Amos_Poole_III,"George_Amos_Poole,_II",PARENT
George_Andersen,Harry_Bridges,KNOWNFOR
George_Andersen,International_Longshore_and_Warehouse_Union,KNOWNFOR
George_Arliss,Florence_Arliss,SPOUSE
George_Balanchine,Alexandra_Danilova,PARTNER
George_Balanchine,Tamara_Geva,SPOUSE
George_Balanchine,Tanaquil_Le_Clercq,SPOUSE
George_Balanchine,Vera_Zorina,SPOUSE
George_Ballas,Corky_Ballas,CHILD
George_Barker_(benefactor),Birmingham_Natural_History_Society,KNOWNFOR
George_Barnes_(cinematographer),Norman_Powell_(television_executive),CHILD
George_Barnes_(cinematographer),Joan_Blondell,SPOUSE
George_Bentley_(publisher),Richard_Bentley_(publisher),PARENT
George_Blumberg,Max_Blumberg,PARENT
George_Bowman_(pioneer),Abraham_Bowman,RELATION
George_Bowman_(pioneer),Isaac_Bowman,RELATION
George_Bowman_(pioneer),John_Bowman_(pioneer),RELATION
George_Bowman_(pioneer),Joseph_Bowman,RELATION
George_Brady_(Holocaust_survivor),Hana_Brady,RELATIVE
George_Brent,Ann_Sheridan,SPOUSE
George_Brent,Constance_Worth,SPOUSE
George_Brent,Ruth_Chatterton,SPOUSE
George_Brown_(financier),John_Crosby_Brown,RELATION
George_Bruce_(industrialist),Catherine_Wolfe_Bruce,CHILD
George_Bryan_(British_businessman),Colin_Bryan,CHILD
George_Bryan_(British_businessman),Vera_Bryan,SPOUSE
George_Bunny,John_Bunny,RELATIVE
George_Burns,Ronnie_Burns_(actor),CHILD
George_Burns,Gracie_Allen,SPOUSE
George_Butler_(headmaster),Henry_Montagu_Butler,CHILD
George_Butterworth,Alexander_Kaye_Butterworth,PARENT
George_C._Scott,Campbell_Scott,CHILD
George_C._Scott,Devon_Scott,CHILD
George_Cabot_Lee_Jr.,Alice_Hathaway_Lee_Roosevelt,RELATION
George_Cabot_Lee_Jr.,Alice_Roosevelt_Longworth,RELATION
George_Cadbury,Edward_Cadbury,CHILD
George_Cadbury,Egbert_Cadbury,CHILD
George_Cadbury,George_Cadbury_Jr,CHILD
George_Cadbury,Marion_Greeves,CHILD
George_Cadbury,Richard_Cadbury,RELATIVE
George_Cadbury,Elizabeth_Cadbury,SPOUSE
George_Cadbury_Jr,George_Cadbury,PARENT
George_Cadbury_Jr,Edward_Cadbury,RELATIVE
George_Cadbury_Jr,Egbert_Cadbury,RELATIVE
George_Cadbury_Jr,Marion_Greeves,RELATIVE
George_Cadbury_Jr,Richard_Cadbury,RELATIVE
George_Calvert_(planter),Elizabeth_Calvert,PARENT
George_Calvert_(planter),Rosalie_Stier_Calvert,SPOUSE
George_Carmack,Kate_Carmack,SPOUSE
George_Carman,Dominic_Carman,CHILD
George_Cartier,Antoine_Ephrem_Cartier,PARENT
"George_Chubb,_1st_Baron_Hayter",John_Chubb_(locksmith),PARENT
"George_Chubb,_1st_Baron_Hayter",Charles_Chubb_(businessman),RELATIVE
"George_Chubb,_3rd_Baron_Hayter","Charles_Chubb,_2nd_Baron_Hayter",PARENT
George_Cleveland,Victory_Bateman,SPOUSE
George_Clooney,Nick_Clooney,PARENT
George_Clooney,Betty_Clooney,RELATIVE
George_Clooney,Miguel_Ferrer,RELATIVE
George_Clooney,Rosemary_Clooney,RELATIVE
George_Clooney,Tessa_Ferrer,RELATIVE
George_Clyde_Fisher,Te_Ata_(actress),SPOUSE
George_Contant,John_Sontag,RELATION
George_Cram_Cook,Nilla_Cram_Cook,CHILD
George_Crawford_(American_businessman),Sunny_von_Bülow,CHILD
George_Crawford_(American_businessman),Cosima_von_Bülow_Pavoncelli,RELATION
George_Crocker_(businessman),Charles_Crocker,PARENT
George_Crocker_(businessman),Charles_Frederick_Crocker,RELATION
George_D._Widener_Jr.,Eleanor_Elkins_Widener,PARENT
George_D._Widener_Jr.,George_Dunton_Widener,PARENT
George_Dayton,Bruce_Dayton,RELATIVE
George_Dayton,Douglas_Dayton,RELATIVE
George_DeTitta_Jr.,George_DeTitta_Sr.,PARENT
George_DeTitta_Sr.,George_DeTitta_Jr.,CHILD
George_DelHoyo,Deborah_May,SPOUSE
George_Devine,Sophie_Harris,SPOUSE
George_DiCaprio,Leonardo_DiCaprio,CHILD
George_Dissanaike,Gishan_Dissanaike,CHILD
George_Dolenz,Micky_Dolenz,CHILD
George_Dolenz,Ami_Dolenz,RELATIVE
George_Dolenz,Samantha_Juste,RELATIVE
George_Dolenz,Janelle_Johnson,SPOUSE
George_Dovey,John_Dovey,RELATIVE
George_Dudley,International_Ice_Hockey_Federation,KNOWNFOR
George_Duncan_Rowe,Antony_Rowe,CHILD
George_Dunton_Widener,George_D._Widener_Jr.,CHILD
George_Dunton_Widener,Harry_Elkins_Widener,CHILD
George_Dunton_Widener,Peter_Arrell_Browne_Widener,PARENT
George_Dunton_Widener,Fitz_Eugene_Dixon_Jr.,RELATION
George_Dunton_Widener,Eleanor_Elkins_Widener,SPOUSE
George_Dupont_Pratt,Sherman_Pratt,CHILD
George_Dupont_Pratt,Charles_Pratt,PARENT
George_Dupont_Pratt,Charles_Millard_Pratt,RELATIVE
George_Dupont_Pratt,Frederic_B._Pratt,RELATIVE
George_Dupont_Pratt,John_Teele_Pratt,RELATIVE
George_Durrant,Susan_Easton_Black,SPOUSE
George_E._Killian,FIBA,OCCUPATION
George_E._Killian,International_University_Sports_Federation,OCCUPATION
George_E._M._Kelly,Leighton_Wilson_Hazelhurst_Jr.,SUCCESSOR
George_E._Marcus,Patricia_Seed,SPOUSE
George_Earle_Buckle,James_Payn,RELATIVE
George_Eckstein,Ann_Morgan_Guilbert,SPOUSE
George_Edward_Brett,George_Platt_Brett_Sr.,CHILD
George_Edward_Luckman_Gauntlett,Kōsaku_Yamada,RELATIVE
George_Edward_Luckman_Gauntlett,Tsuneko_Gauntlett,SPOUSE
George_Eldredge,John_Eldredge_(actor),RELATIVE
